set,numero,lingua,url_carta,url_immagine,url_immagine_grande
SVI,240,en,https://limitlesstcg.com/cards/en/SVI/240,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_240_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_240_R_EN_LG.png
SVI,241,en,https://limitlesstcg.com/cards/en/SVI/241,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_241_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_241_R_EN_LG.png
SVI,242,en,https://limitlesstcg.com/cards/en/SVI/242,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_242_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_242_R_EN_LG.png
SVI,249,en,https://limitlesstcg.com/cards/en/SVI/249,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_249_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_249_R_EN_LG.png
SVI,250,en,https://limitlesstcg.com/cards/en/SVI/250,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_250_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_250_R_EN_LG.png
SVI,251,en,https://limitlesstcg.com/cards/en/SVI/251,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_251_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_251_R_EN_LG.png
SVI,252,en,https://limitlesstcg.com/cards/en/SVI/252,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_252_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_252_R_EN_LG.png
SVP,124,en,https://limitlesstcg.com/cards/en/SVP/124,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVP/SVP_124_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVP/SVP_124_R_EN_LG.png
CRZ,147,en,https://limitlesstcg.com/cards/en/CRZ/147,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_147_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_147_R_EN_LG.png
CRZ,148,en,https://limitlesstcg.com/cards/en/CRZ/148,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_148_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_148_R_EN_LG.png
CRZ,149,en,https://limitlesstcg.com/cards/en/CRZ/149,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_149_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_149_R_EN_LG.png
CRZ,150,en,https://limitlesstcg.com/cards/en/CRZ/150,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_150_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_150_R_EN_LG.png
CRZ,151,en,https://limitlesstcg.com/cards/en/CRZ/151,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_151_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_151_R_EN_LG.png
CRZ,GG57,en,https://limitlesstcg.com/cards/en/CRZ/GG57,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG57_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG57_R_EN_LG.png
CRZ,GG58,en,https://limitlesstcg.com/cards/en/CRZ/GG58,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG58_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG58_R_EN_LG.png
CRZ,GG59,en,https://limitlesstcg.com/cards/en/CRZ/GG59,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG59_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG59_R_EN_LG.png
CRZ,GG60,en,https://limitlesstcg.com/cards/en/CRZ/GG60,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG60_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG60_R_EN_LG.png
CRZ,GG61,en,https://limitlesstcg.com/cards/en/CRZ/GG61,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG61_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG61_R_EN_LG.png
CRZ,GG62,en,https://limitlesstcg.com/cards/en/CRZ/GG62,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG62_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG62_R_EN_LG.png
CRZ,GG63,en,https://limitlesstcg.com/cards/en/CRZ/GG63,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG63_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG63_R_EN_LG.png
CRZ,GG64,en,https://limitlesstcg.com/cards/en/CRZ/GG64,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG64_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG64_R_EN_LG.png
CRZ,GG65,en,https://limitlesstcg.com/cards/en/CRZ/GG65,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG65_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG65_R_EN_LG.png
CRZ,GG66,en,https://limitlesstcg.com/cards/en/CRZ/GG66,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG66_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_GG66_R_EN_LG.png
SIT,188,en,https://limitlesstcg.com/cards/en/SIT/188,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_188_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_188_R_EN_LG.png
SIT,189,en,https://limitlesstcg.com/cards/en/SIT/189,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_189_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_189_R_EN_LG.png
SIT,190,en,https://limitlesstcg.com/cards/en/SIT/190,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_190_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_190_R_EN_LG.png
SIT,191,en,https://limitlesstcg.com/cards/en/SIT/191,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_191_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_191_R_EN_LG.png
SIT,192,en,https://limitlesstcg.com/cards/en/SIT/192,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_192_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_192_R_EN_LG.png
SIT,193,en,https://limitlesstcg.com/cards/en/SIT/193,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_193_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_193_R_EN_LG.png
SIT,194,en,https://limitlesstcg.com/cards/en/SIT/194,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_194_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_194_R_EN_LG.png
SIT,195,en,https://limitlesstcg.com/cards/en/SIT/195,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_195_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_195_R_EN_LG.png
SIT,TG23,en,https://limitlesstcg.com/cards/en/SIT/TG23,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_TG23_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_TG23_R_EN_LG.png
SIT,TG24,en,https://limitlesstcg.com/cards/en/SIT/TG24,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_TG24_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_TG24_R_EN_LG.png
SIT,TG25,en,https://limitlesstcg.com/cards/en/SIT/TG25,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_TG25_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_TG25_R_EN_LG.png
SIT,TG26,en,https://limitlesstcg.com/cards/en/SIT/TG26,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_TG26_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_TG26_R_EN_LG.png
SIT,TG27,en,https://limitlesstcg.com/cards/en/SIT/TG27,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_TG27_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_TG27_R_EN_LG.png
SIT,TG28,en,https://limitlesstcg.com/cards/en/SIT/TG28,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_TG28_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SIT/SIT_TG28_R_EN_LG.png
LOR,189,en,https://limitlesstcg.com/cards/en/LOR/189,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_189_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_189_R_EN_LG.png
LOR,190,en,https://limitlesstcg.com/cards/en/LOR/190,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_190_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_190_R_EN_LG.png
LOR,191,en,https://limitlesstcg.com/cards/en/LOR/191,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_191_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_191_R_EN_LG.png
LOR,192,en,https://limitlesstcg.com/cards/en/LOR/192,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_192_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_192_R_EN_LG.png
LOR,193,en,https://limitlesstcg.com/cards/en/LOR/193,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_193_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_193_R_EN_LG.png
LOR,194,en,https://limitlesstcg.com/cards/en/LOR/194,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_194_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_194_R_EN_LG.png
LOR,195,en,https://limitlesstcg.com/cards/en/LOR/195,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_195_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_195_R_EN_LG.png
LOR,196,en,https://limitlesstcg.com/cards/en/LOR/196,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_196_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_196_R_EN_LG.png
LOR,TG23,en,https://limitlesstcg.com/cards/en/LOR/TG23,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_TG23_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_TG23_R_EN_LG.png
LOR,TG24,en,https://limitlesstcg.com/cards/en/LOR/TG24,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_TG24_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_TG24_R_EN_LG.png
LOR,TG25,en,https://limitlesstcg.com/cards/en/LOR/TG25,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_TG25_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_TG25_R_EN_LG.png
LOR,TG26,en,https://limitlesstcg.com/cards/en/LOR/TG26,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_TG26_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_TG26_R_EN_LG.png
LOR,TG27,en,https://limitlesstcg.com/cards/en/LOR/TG27,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_TG27_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_TG27_R_EN_LG.png
LOR,TG28,en,https://limitlesstcg.com/cards/en/LOR/TG28,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_TG28_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_TG28_R_EN_LG.png
PGO,78,en,https://limitlesstcg.com/cards/en/PGO/78,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PGO/PGO_078_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PGO/PGO_078_R_EN_LG.png
ASR,181,en,https://limitlesstcg.com/cards/en/ASR/181,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_181_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_181_R_EN_LG.png
ASR,182,en,https://limitlesstcg.com/cards/en/ASR/182,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_182_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_182_R_EN_LG.png
ASR,183,en,https://limitlesstcg.com/cards/en/ASR/183,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_183_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_183_R_EN_LG.png
ASR,184,en,https://limitlesstcg.com/cards/en/ASR/184,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_184_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_184_R_EN_LG.png
ASR,185,en,https://limitlesstcg.com/cards/en/ASR/185,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_185_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_185_R_EN_LG.png
ASR,186,en,https://limitlesstcg.com/cards/en/ASR/186,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_186_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_186_R_EN_LG.png
ASR,187,en,https://limitlesstcg.com/cards/en/ASR/187,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_187_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_187_R_EN_LG.png
ASR,188,en,https://limitlesstcg.com/cards/en/ASR/188,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_188_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_188_R_EN_LG.png
ASR,189,en,https://limitlesstcg.com/cards/en/ASR/189,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_189_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_189_R_EN_LG.png
ASR,TG24,en,https://limitlesstcg.com/cards/en/ASR/TG24,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_TG24_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_TG24_R_EN_LG.png
ASR,TG25,en,https://limitlesstcg.com/cards/en/ASR/TG25,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_TG25_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_TG25_R_EN_LG.png
ASR,TG26,en,https://limitlesstcg.com/cards/en/ASR/TG26,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_TG26_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_TG26_R_EN_LG.png
ASR,TG27,en,https://limitlesstcg.com/cards/en/ASR/TG27,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_TG27_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_TG27_R_EN_LG.png
ASR,TG28,en,https://limitlesstcg.com/cards/en/ASR/TG28,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_TG28_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_TG28_R_EN_LG.png
BRS,167,en,https://limitlesstcg.com/cards/en/BRS/167,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_167_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_167_R_EN_LG.png
BRS,168,en,https://limitlesstcg.com/cards/en/BRS/168,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_168_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_168_R_EN_LG.png
BRS,169,en,https://limitlesstcg.com/cards/en/BRS/169,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_169_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_169_R_EN_LG.png
BRS,170,en,https://limitlesstcg.com/cards/en/BRS/170,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_170_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_170_R_EN_LG.png
BRS,171,en,https://limitlesstcg.com/cards/en/BRS/171,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_171_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_171_R_EN_LG.png
BRS,172,en,https://limitlesstcg.com/cards/en/BRS/172,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_172_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_172_R_EN_LG.png
BRS,TG24,en,https://limitlesstcg.com/cards/en/BRS/TG24,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_TG24_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_TG24_R_EN_LG.png
BRS,TG25,en,https://limitlesstcg.com/cards/en/BRS/TG25,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_TG25_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_TG25_R_EN_LG.png
BRS,TG26,en,https://limitlesstcg.com/cards/en/BRS/TG26,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_TG26_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_TG26_R_EN_LG.png
BRS,TG27,en,https://limitlesstcg.com/cards/en/BRS/TG27,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_TG27_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_TG27_R_EN_LG.png
BRS,TG28,en,https://limitlesstcg.com/cards/en/BRS/TG28,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_TG28_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_TG28_R_EN_LG.png
FST,258,en,https://limitlesstcg.com/cards/en/FST/258,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/FST/FST_258_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/FST/FST_258_R_EN_LG.png
FST,259,en,https://limitlesstcg.com/cards/en/FST/259,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/FST/FST_259_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/FST/FST_259_R_EN_LG.png
FST,260,en,https://limitlesstcg.com/cards/en/FST/260,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/FST/FST_260_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/FST/FST_260_R_EN_LG.png
FST,261,en,https://limitlesstcg.com/cards/en/FST/261,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/FST/FST_261_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/FST/FST_261_R_EN_LG.png
FST,262,en,https://limitlesstcg.com/cards/en/FST/262,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/FST/FST_262_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/FST/FST_262_R_EN_LG.png
FST,263,en,https://limitlesstcg.com/cards/en/FST/263,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/FST/FST_263_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/FST/FST_263_R_EN_LG.png
FST,264,en,https://limitlesstcg.com/cards/en/FST/264,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/FST/FST_264_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/FST/FST_264_R_EN_LG.png
CEL,24,en,https://limitlesstcg.com/cards/en/CEL/24,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CEL/CEL_024_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CEL/CEL_024_R_EN_LG.png
EVS,199,en,https://limitlesstcg.com/cards/en/EVS/199,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVS/EVS_199_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVS/EVS_199_R_EN_LG.png
EVS,200,en,https://limitlesstcg.com/cards/en/EVS/200,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVS/EVS_200_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVS/EVS_200_R_EN_LG.png
EVS,201,en,https://limitlesstcg.com/cards/en/EVS/201,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVS/EVS_201_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVS/EVS_201_R_EN_LG.png
EVS,202,en,https://limitlesstcg.com/cards/en/EVS/202,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVS/EVS_202_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVS/EVS_202_R_EN_LG.png
EVS,203,en,https://limitlesstcg.com/cards/en/EVS/203,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVS/EVS_203_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVS/EVS_203_R_EN_LG.png
CRE,186,en,https://limitlesstcg.com/cards/en/CRE/186,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRE/CRE_186_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRE/CRE_186_R_EN_LG.png
CRE,187,en,https://limitlesstcg.com/cards/en/CRE/187,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRE/CRE_187_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRE/CRE_187_R_EN_LG.png
CRE,188,en,https://limitlesstcg.com/cards/en/CRE/188,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRE/CRE_188_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRE/CRE_188_R_EN_LG.png
CRE,189,en,https://limitlesstcg.com/cards/en/CRE/189,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRE/CRE_189_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRE/CRE_189_R_EN_LG.png
CRE,190,en,https://limitlesstcg.com/cards/en/CRE/190,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRE/CRE_190_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRE/CRE_190_R_EN_LG.png
CRE,191,en,https://limitlesstcg.com/cards/en/CRE/191,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRE/CRE_191_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRE/CRE_191_R_EN_LG.png
